cidade,equipamento,existentes,emUsoSUS,emUso,existentesSUS
311800,Raio X de 100 a 500 mA,7,2,7,2
311800,Raio X Dentario,25,3,25,3
311800,Raio X com Fluoroscopia,1,1,1,1
311800,Tomógrafo Computadorizado,1,1,1,1
311800,Ultrassom Doppler Colorido,5,2,5,2
311800,Ultrassom Ecografo,1,1,1,1
311800,Ultrassom Convencional,5,2,4,2
311800,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
311800,Controle Ambiental/Ar-condicionado Central,22,15,22,15
311800,Grupo Gerador,1,1,1,1
311800,Equipo Odontologico,84,39,78,44
311800,Compressor Odontologico,53,22,53,22
311800,Fotopolimerizador,65,20,61,23
311800,Caneta de Alta Rotacao,112,41,95,52
311800,Caneta de Baixa Rotacao,102,45,90,54
311800,Amalgamador,43,27,42,28
311800,Aparelho de Profilaxia c/ Jato de Bicarbonato,38,16,38,16
311800,Bomba de Infusao,8,8,8,8
311800,Desfibrilador,18,17,17,18
311800,Equipamento de Fototerapia,2,2,2,2
311800,Incubadora,3,3,3,3
311800,Marcapasso Temporario,3,3,3,3
311800,Monitor de ECG,9,8,8,9
311800,Monitor de Pressao Invasivo,2,1,2,1
311800,Monitor de Pressao Nao-Invasivo,23,19,21,21
311800,Reanimador Pulmonar/AMBU,30,29,29,30
311800,Respirador/Ventilador,5,5,5,5
311800,Eletrocardiografo,21,9,21,9
311800,Endoscopio das Vias Urinarias,1,1,1,1
311800,Endoscopio Digestivo,4,2,4,2
311800,Equipamentos para Optometria,3,1,3,1
311800,Laparoscopio/Vídeo,1,1,1,1
311800,Microscopio Cirurgico,1,1,1,1
311800,Aparelho de Diatermia por Ultrassom/Ondas Curtas,9,3,6,5
311800,Aparelho de Eletroestimulacao,14,11,12,12
311810,Equipo Odontologico,2,2,2,2
311810,Berço Aquecido,1,1,1,1
311810,Monitor de Pressao Nao-Invasivo,16,16,16,16
311810,Reanimador Pulmonar/AMBU,3,3,3,3
311810,Eletrocardiografo,1,0,0,1
311820,Raio X de 100 a 500 mA,1,1,1,1
311820,Raio X Dentario,1,1,1,1
311820,Equipo Odontologico,3,3,3,3
311820,Berço Aquecido,2,1,1,2
311820,Desfibrilador,1,1,1,1
311820,Equipamento de Fototerapia,1,1,1,1
311820,Incubadora,3,3,3,3
311820,Monitor de ECG,1,1,1,1
311820,Reanimador Pulmonar/AMBU,2,2,2,2
311820,Respirador/Ventilador,1,1,1,1
311820,Eletrocardiografo,2,2,2,2
311820,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
311820,Aparelho de Eletroestimulacao,4,4,4,4
311820,Equipamentos de Aferese,1,1,1,1
311830,AUDIOMETRO DE DOIS CANAIS,1,1,1,1
311830,Gama Camara,3,2,3,2
311830,Mamografo com Comando Simples,10,6,9,6
311830,Raio X ate 100 mA,7,3,7,3
311830,Raio X de 100 a 500 mA,16,11,16,11
311830,Raio X mais de 500mA,6,5,6,5
311830,Raio X Dentario,64,4,64,4
311830,Raio X com Fluoroscopia,3,2,3,2
311830,Raio X para Densitometria Ossea,4,2,4,2
311830,Tomógrafo Computadorizado,6,3,6,3
311830,Ressonancia Magnetica,3,2,3,2
311830,Ultrassom Doppler Colorido,14,6,14,6
311830,Ultrassom Ecografo,9,5,9,5
311830,Ultrassom Convencional,14,8,14,8
311830,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,10,9,10,9
311830,MAMOGRAFO COMPUTADORIZADO,1,1,1,1
311830,Controle Ambiental/Ar-condicionado Central,52,10,50,10
311830,Grupo Gerador,4,3,4,3
311830,Usina de Oxigenio,4,2,3,2
311830,Equipo Odontologico,159,40,159,40
311830,Compressor Odontologico,29,10,29,10
311830,Fotopolimerizador,48,16,38,21
311830,Caneta de Alta Rotacao,65,17,51,24
311830,Caneta de Baixa Rotacao,56,18,46,25
311830,Amalgamador,21,6,20,7
311830,Aparelho de Profilaxia c/ Jato de Bicarbonato,27,8,27,8
311830,Bomba de Infusao,54,45,52,46
311830,Berço Aquecido,12,10,10,10
311830,Desfibrilador,25,12,24,12
311830,Equipamento de Fototerapia,8,5,7,5
311830,Incubadora,8,5,6,5
311830,Marcapasso Temporario,3,1,2,1
311830,Monitor de ECG,26,14,25,14
311830,Monitor de Pressao Invasivo,9,5,7,5
311830,Monitor de Pressao Nao-Invasivo,66,38,47,53
311830,Reanimador Pulmonar/AMBU,64,46,62,46
311830,Respirador/Ventilador,21,15,20,15
311830,Eletrocardiografo,40,14,35,17
311830,Eletroencefalografo,16,2,16,2
311830,Endoscopio das Vias Respiratorias,1,1,1,1
311830,Endoscopio das Vias Urinarias,2,1,2,1
311830,Endoscopio Digestivo,9,4,7,5
311830,Equipamentos para Optometria,6,2,5,2
311830,Microscopio Cirurgico,3,1,3,1
311830,Aparelho de Diatermia por Ultrassom/Ondas Curtas,36,15,36,15
311830,Aparelho de Eletroestimulacao,74,25,74,25
311830,Equipamento para Hemodialise,54,49,49,54
311830,Forno de Bier,14,9,13,10
311840,Raio X de 100 a 500 mA,1,1,1,1
311840,Ultrassom Convencional,1,1,1,1
311840,Equipo Odontologico,4,4,4,4
311840,Compressor Odontologico,4,4,4,4
311840,Fotopolimerizador,4,4,4,4
311840,Caneta de Alta Rotacao,4,4,4,4
311840,Caneta de Baixa Rotacao,4,3,3,4
311840,Amalgamador,4,3,3,4
311840,Berço Aquecido,1,1,1,1
311840,Desfibrilador,1,1,1,1
311840,Equipamento de Fototerapia,1,1,1,1
311840,Incubadora,1,1,1,1
311840,Monitor de ECG,1,1,1,1
311840,Reanimador Pulmonar/AMBU,4,4,4,4
311840,Respirador/Ventilador,1,1,1,1
311840,Eletrocardiografo,7,7,7,7
311850,Equipo Odontologico,2,2,2,2
311850,Eletrocardiografo,1,0,0,1
311860,AUDIOMETRO DE UM CANAL,8,2,7,2
311860,IMITANCIOMETRO,2,1,2,1
311860,CABINE ACUSTICA,9,1,8,1
311860,SISTEMA DE CAMPO LIVRE,1,1,1,1
311860,Gama Camara,4,1,4,1
311860,Mamografo com Comando Simples,19,4,18,4
311860,Raio X ate 100 mA,19,8,19,8
311860,Raio X de 100 a 500 mA,35,12,33,13
311860,Raio X mais de 500mA,5,3,5,3
311860,Raio X Dentario,164,10,158,10
311860,Raio X com Fluoroscopia,2,1,2,1
311860,Raio X para Densitometria Ossea,4,1,4,1
311860,Tomógrafo Computadorizado,16,8,16,8
311860,Ressonancia Magnetica,6,4,6,4
311860,Ultrassom Doppler Colorido,26,8,25,8
311860,Ultrassom Ecografo,24,7,22,7
311860,Ultrassom Convencional,18,8,18,8
311860,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,8,4,8,4
311860,Controle Ambiental/Ar-condicionado Central,93,25,69,26
311860,Grupo Gerador,7,6,7,6
311860,Usina de Oxigenio,21,6,21,6
311860,Equipo Odontologico,447,79,442,79
311860,Compressor Odontologico,101,21,96,21
311860,Fotopolimerizador,138,24,132,24
311860,Caneta de Alta Rotacao,211,25,201,25
311860,Caneta de Baixa Rotacao,185,29,181,29
311860,Amalgamador,80,20,74,21
311860,Aparelho de Profilaxia c/ Jato de Bicarbonato,100,18,97,18
311860,Bomba/Balao Intra-Aortico,3,2,3,2
311860,Bomba de Infusao,245,225,244,225
311860,Berço Aquecido,22,21,22,21
311860,Desfibrilador,58,39,57,39
311860,Equipamento de Fototerapia,19,19,19,19
311860,Incubadora,21,21,21,21
311860,Marcapasso Temporario,2,1,2,1
311860,Monitor de ECG,137,115,135,115
311860,Monitor de Pressao Invasivo,40,36,40,36
311860,Monitor de Pressao Nao-Invasivo,94,83,94,83
311860,Reanimador Pulmonar/AMBU,161,130,147,141
311860,Respirador/Ventilador,79,73,78,73
311860,Eletrocardiografo,97,53,92,56
311860,Eletroencefalografo,17,5,15,5
311860,Endoscopio das Vias Respiratorias,5,3,5,3
311860,Endoscopio das Vias Urinarias,3,1,3,1
311860,Endoscopio Digestivo,14,5,13,5
311860,Equipamentos para Optometria,18,8,17,8
311860,Laparoscopio/Vídeo,11,6,10,6
311860,Microscopio Cirurgico,9,8,9,8
311860,Aparelho de Diatermia por Ultrassom/Ondas Curtas,76,39,75,39
311860,Aparelho de Eletroestimulacao,78,29,78,29
311860,Equipamento de Circulacao Extracorporea,2,2,2,2
311860,Equipamento para Hemodialise,93,93,93,93
311860,Forno de Bier,16,11,13,13
311870,Raio X ate 100 mA,1,1,1,1
311870,Raio X de 100 a 500 mA,1,1,1,1
311870,Ultrassom Convencional,1,1,1,1
311870,Usina de Oxigenio,1,1,1,1
311870,Equipo Odontologico,9,8,9,8
311870,Compressor Odontologico,4,2,3,2
311870,Caneta de Alta Rotacao,3,1,3,1
311870,Caneta de Baixa Rotacao,2,1,2,1
311870,Berço Aquecido,2,2,2,2
311870,Desfibrilador,1,1,1,1
311870,Reanimador Pulmonar/AMBU,3,3,3,3
311870,Eletrocardiografo,2,2,2,2
311870,Endoscopio Digestivo,1,1,1,1
311870,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,1,2,1
311870,Aparelho de Eletroestimulacao,1,1,1,1
311880,Mamografo com Comando Simples,1,1,1,1
311880,Raio X ate 100 mA,1,1,1,1
311880,Raio X de 100 a 500 mA,1,1,1,1
311880,Ultrassom Doppler Colorido,2,1,2,1
311880,Ultrassom Ecografo,1,1,1,1
311880,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
311880,Grupo Gerador,1,0,0,1
311880,Equipo Odontologico,11,11,11,11
311880,Compressor Odontologico,11,11,11,11
311880,Fotopolimerizador,11,11,11,11
311880,Caneta de Alta Rotacao,11,11,11,11
311880,Caneta de Baixa Rotacao,3,3,3,3
311880,Amalgamador,11,11,11,11
311880,Bomba de Infusao,6,6,6,6
311880,Berço Aquecido,2,2,2,2
311880,Desfibrilador,4,4,4,4
311880,Equipamento de Fototerapia,1,1,1,1
311880,Incubadora,2,2,2,2
311880,Monitor de ECG,11,11,11,11
311880,Monitor de Pressao Nao-Invasivo,11,11,11,11
311880,Reanimador Pulmonar/AMBU,14,14,14,14
311880,Respirador/Ventilador,1,1,1,1
311880,Eletrocardiografo,3,3,3,3
311880,Eletroencefalografo,2,1,2,1
311880,Endoscopio Digestivo,1,1,1,1
311880,Equipamentos para Optometria,12,10,10,12
311880,Microscopio Cirurgico,1,1,1,1
311880,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
311880,Aparelho de Eletroestimulacao,2,2,2,2
311890,Raio X Dentario,2,1,2,1
311890,Equipo Odontologico,6,4,6,4
311890,Incubadora,1,0,0,1
311890,Reanimador Pulmonar/AMBU,1,1,1,1
311890,Eletrocardiografo,1,1,1,1
311900,Raio X Dentario,1,1,1,1
311900,Ultrassom Convencional,1,0,0,1
311900,Equipo Odontologico,4,4,4,4
311910,Raio X de 100 a 500 mA,2,1,2,1
311910,Equipo Odontologico,16,4,16,4
311910,Compressor Odontologico,11,4,11,4
311910,Fotopolimerizador,9,3,8,3
311910,Caneta de Alta Rotacao,16,4,16,4
311910,Caneta de Baixa Rotacao,15,4,15,4
311910,Amalgamador,9,4,9,4
311910,Desfibrilador,1,1,1,1
311910,Monitor de ECG,2,2,2,2
311910,Reanimador Pulmonar/AMBU,4,3,4,3
311910,Respirador/Ventilador,1,1,1,1
311910,Eletrocardiografo,4,1,4,1
311910,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,1,4,1
311910,Aparelho de Eletroestimulacao,7,2,7,2
311920,Equipo Odontologico,6,5,5,5
311920,Compressor Odontologico,3,3,3,3
311920,Fotopolimerizador,3,2,2,3
311920,Amalgamador,3,3,3,3
311920,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
311920,Bomba de Infusao,1,1,1,1
311920,Desfibrilador,1,1,1,1
311920,Monitor de ECG,1,1,1,1
311920,Reanimador Pulmonar/AMBU,4,4,4,4
311920,Respirador/Ventilador,1,1,1,1
311920,Eletrocardiografo,2,2,2,2
311930,Raio X ate 100 mA,1,1,1,1
311930,Raio X de 100 a 500 mA,1,1,1,1
311930,Raio X mais de 500mA,1,1,1,1
311930,Raio X Dentario,2,1,2,1
311930,Ultrassom Ecografo,1,1,1,1
311930,Ultrassom Convencional,1,1,1,1
311930,Equipo Odontologico,19,14,19,14
311930,Compressor Odontologico,9,3,9,3
311930,Fotopolimerizador,10,5,10,5
311930,Caneta de Alta Rotacao,17,7,17,7
311930,Caneta de Baixa Rotacao,15,7,15,7
311930,Amalgamador,12,7,12,7
311930,Aparelho de Profilaxia c/ Jato de Bicarbonato,9,6,9,6
311930,Berço Aquecido,2,2,2,2
311930,Desfibrilador,2,2,2,2
311930,Equipamento de Fototerapia,1,1,1,1
311930,Incubadora,3,3,3,3
311930,Marcapasso Temporario,1,1,1,1
311930,Monitor de ECG,2,2,2,2
311930,Monitor de Pressao Nao-Invasivo,1,0,0,1
311930,Reanimador Pulmonar/AMBU,7,7,7,7
311930,Respirador/Ventilador,2,2,2,2
311930,Eletrocardiografo,6,6,6,6
311930,Endoscopio Digestivo,2,2,2,2
311930,Equipamentos para Optometria,5,5,5,5
311930,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,2,3,2
311930,Aparelho de Eletroestimulacao,4,4,4,4
311930,Forno de Bier,2,2,2,2
311940,AUDIOMETRO DE DOIS CANAIS,2,1,2,1
311940,CABINE ACUSTICA,3,1,3,1
311940,Raio X de 100 a 500 mA,5,1,5,1
311940,Raio X Dentario,9,2,8,3
311940,Tomógrafo Computadorizado,2,1,2,1
311940,Ultrassom Convencional,7,2,7,2
311940,Grupo Gerador,3,1,3,1
311940,Equipo Odontologico,68,26,66,28
311940,Compressor Odontologico,22,6,19,8
311940,Fotopolimerizador,28,7,25,9
311940,Caneta de Alta Rotacao,33,9,31,11
311940,Caneta de Baixa Rotacao,23,6,21,8
311940,Amalgamador,14,5,12,7
311940,Aparelho de Profilaxia c/ Jato de Bicarbonato,24,5,22,7
311940,Bomba de Infusao,72,40,72,40
311940,Desfibrilador,15,5,15,5
311940,Marcapasso Temporario,2,1,2,1
311940,Monitor de ECG,31,12,31,12
311940,Monitor de Pressao Invasivo,22,2,22,2
311940,Monitor de Pressao Nao-Invasivo,18,1,18,1
311940,Reanimador Pulmonar/AMBU,47,20,40,20
311940,Respirador/Ventilador,22,12,22,12
311940,Eletrocardiografo,13,3,13,3
311940,Eletroencefalografo,5,1,5,1
311940,Endoscopio Digestivo,6,1,6,1
311940,Aparelho de Diatermia por Ultrassom/Ondas Curtas,22,2,18,2
311940,Aparelho de Eletroestimulacao,30,7,30,7
311940,Bomba de Infusao de Hemoderivados,5,5,5,5
311940,Equipamento para Hemodialise,2,1,2,1
311950,Raio X Dentario,1,1,1,1
311950,Equipo Odontologico,7,7,7,7
311950,Reanimador Pulmonar/AMBU,4,4,4,4
311950,Eletrocardiografo,2,2,2,2
311960,Raio X Dentario,1,1,1,1
311960,Equipo Odontologico,4,4,4,4
311960,Compressor Odontologico,3,3,3,3
311960,Fotopolimerizador,3,3,3,3
311960,Caneta de Alta Rotacao,3,3,3,3
311960,Caneta de Baixa Rotacao,3,3,3,3
311960,Amalgamador,3,3,3,3
311960,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
311960,Reanimador Pulmonar/AMBU,3,3,3,3
311960,Eletrocardiografo,2,2,2,2
311970,Equipo Odontologico,2,2,2,2
311970,Compressor Odontologico,2,2,2,2
311970,Fotopolimerizador,1,1,1,1
311970,Caneta de Alta Rotacao,2,2,2,2
311970,Caneta de Baixa Rotacao,2,2,2,2
311970,Amalgamador,1,1,1,1
311970,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
311970,Monitor de ECG,1,1,1,1
311970,Reanimador Pulmonar/AMBU,3,3,3,3
311970,Eletrocardiografo,1,1,1,1
311980,Equipo Odontologico,2,2,2,2
311980,Eletrocardiografo,1,0,0,1
311980,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
311980,Aparelho de Eletroestimulacao,2,2,2,2
311990,Equipo Odontologico,1,1,1,1
311990,Reanimador Pulmonar/AMBU,1,1,1,1
311995,Raio X de 100 a 500 mA,1,1,1,1
311995,Equipo Odontologico,2,2,2,2
311995,Desfibrilador,1,1,1,1
311995,Marcapasso Temporario,1,1,1,1
311995,Monitor de ECG,1,1,1,1
311995,Monitor de Pressao Nao-Invasivo,5,5,5,5
311995,Reanimador Pulmonar/AMBU,3,3,3,3
311995,Eletrocardiografo,1,1,1,1
311995,Aparelho de Eletroestimulacao,1,1,1,1
312000,Equipo Odontologico,1,1,1,1
312010,Controle Ambiental/Ar-condicionado Central,1,1,1,1
312010,Equipo Odontologico,1,1,1,1
312010,Berço Aquecido,2,2,2,2
312010,Incubadora,1,0,0,1
312015,Raio X mais de 500mA,1,1,1,1
312015,Equipo Odontologico,3,2,2,3
312015,Compressor Odontologico,2,2,2,2
312015,Fotopolimerizador,2,2,2,2
312015,Caneta de Alta Rotacao,3,2,2,3
312015,Caneta de Baixa Rotacao,2,2,2,2
312015,Amalgamador,2,2,2,2
312015,Monitor de Pressao Nao-Invasivo,6,6,6,6
312015,Eletrocardiografo,1,1,1,1
312015,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
312015,Aparelho de Eletroestimulacao,1,1,1,1
312020,Raio X de 100 a 500 mA,1,1,1,1
312020,Raio X Dentario,1,1,1,1
312020,Ultrassom Doppler Colorido,1,1,1,1
312020,Ultrassom Ecografo,1,1,1,1
312020,Equipo Odontologico,13,5,13,5
312020,Compressor Odontologico,6,5,6,5
312020,Fotopolimerizador,6,5,6,5
312020,Caneta de Alta Rotacao,6,5,6,5
312020,Caneta de Baixa Rotacao,6,5,6,5
312020,Amalgamador,5,4,5,4
312020,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
312020,Bomba de Infusao,1,1,1,1
312020,Berço Aquecido,1,1,1,1
312020,Desfibrilador,1,1,1,1
312020,Incubadora,2,2,2,2
312020,Monitor de ECG,1,1,1,1
312020,Monitor de Pressao Nao-Invasivo,2,2,2,2
312020,Reanimador Pulmonar/AMBU,1,1,1,1
312020,Respirador/Ventilador,1,1,1,1
312020,Eletrocardiografo,1,1,1,1
312020,Endoscopio Digestivo,2,1,1,2
312020,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
312020,Aparelho de Eletroestimulacao,4,4,4,4
312020,Forno de Bier,1,1,1,1
312030,Equipo Odontologico,4,3,3,4
312030,Compressor Odontologico,1,0,0,1
312030,Caneta de Alta Rotacao,1,1,1,1
312030,Caneta de Baixa Rotacao,1,1,1,1
312030,Amalgamador,1,1,1,1
312040,Equipo Odontologico,2,2,2,2
312040,Compressor Odontologico,1,1,1,1
312040,Fotopolimerizador,1,1,1,1
312040,Caneta de Alta Rotacao,2,1,1,2
312040,Caneta de Baixa Rotacao,2,2,2,2
312040,Amalgamador,1,1,1,1
312040,Monitor de Pressao Nao-Invasivo,2,2,2,2
312040,Reanimador Pulmonar/AMBU,3,3,3,3
312040,Eletrocardiografo,1,1,1,1
312040,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
312040,Aparelho de Eletroestimulacao,1,1,1,1
312050,Raio X de 100 a 500 mA,1,1,1,1
312050,Ultrassom Convencional,1,1,1,1
312050,Equipo Odontologico,13,7,12,8
312050,Compressor Odontologico,5,1,5,1
312050,Fotopolimerizador,6,1,6,1
312050,Caneta de Alta Rotacao,9,1,9,1
312050,Amalgamador,3,1,3,1
312050,Berço Aquecido,2,2,2,2
312050,Desfibrilador,1,1,1,1
312050,Equipamento de Fototerapia,2,2,2,2
312050,Incubadora,1,1,1,1
312050,Monitor de ECG,1,1,1,1
312050,Reanimador Pulmonar/AMBU,8,8,8,8
312050,Eletrocardiografo,2,2,2,2
312050,Aparelho de Diatermia por Ultrassom/Ondas Curtas,8,2,8,2
312050,Aparelho de Eletroestimulacao,10,1,10,1
312060,Raio X Dentario,1,1,1,1
312060,Ultrassom Convencional,1,1,1,1
312060,Equipo Odontologico,3,2,3,2
312060,Compressor Odontologico,1,1,1,1
312060,Fotopolimerizador,1,1,1,1
312060,Caneta de Alta Rotacao,2,2,2,2
312060,Caneta de Baixa Rotacao,2,2,2,2
312060,Amalgamador,1,1,1,1
312060,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
312060,Reanimador Pulmonar/AMBU,1,1,1,1
312060,Eletrocardiografo,2,2,2,2
312060,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
312060,Equipamentos de Aferese,2,2,2,2
312070,Raio X ate 100 mA,1,1,1,1
312070,Ultrassom Convencional,1,1,1,1
312070,Controle Ambiental/Ar-condicionado Central,1,1,1,1
312070,Equipo Odontologico,3,3,3,3
312070,Reanimador Pulmonar/AMBU,7,6,6,7
312070,Eletrocardiografo,1,1,1,1
312070,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
312070,Aparelho de Eletroestimulacao,1,1,1,1
312080,Mamografo com Comando Simples,1,1,1,1
312080,Raio X ate 100 mA,1,1,1,1
312080,Raio X de 100 a 500 mA,1,1,1,1
312080,Tomógrafo Computadorizado,1,1,1,1
312080,Ultrassom Ecografo,1,1,1,1
312080,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
312080,Equipo Odontologico,10,7,10,7
312080,Compressor Odontologico,4,1,4,1
312080,Fotopolimerizador,4,1,4,1
312080,Caneta de Alta Rotacao,4,1,4,1
312080,Caneta de Baixa Rotacao,4,1,4,1
312080,Amalgamador,4,1,4,1
312080,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,1,3,1
312080,Bomba de Infusao,1,1,1,1
312080,Berço Aquecido,2,2,2,2
312080,Desfibrilador,2,2,2,2
312080,Equipamento de Fototerapia,3,3,3,3
312080,Incubadora,2,2,2,2
312080,Monitor de ECG,4,4,4,4
312080,Reanimador Pulmonar/AMBU,10,10,10,10
312080,Respirador/Ventilador,1,1,1,1
312080,Eletrocardiografo,6,4,6,4
312080,Eletroencefalografo,1,1,1,1
312080,Laparoscopio/Vídeo,1,1,1,1
312080,Microscopio Cirurgico,1,1,1,1
312083,Raio X Dentario,1,1,1,1
312083,Equipo Odontologico,2,2,2,2
312083,Compressor Odontologico,1,1,1,1
312083,Caneta de Alta Rotacao,1,1,1,1
312083,Caneta de Baixa Rotacao,1,1,1,1
312083,Amalgamador,1,1,1,1
312083,Reanimador Pulmonar/AMBU,1,1,1,1
312087,Equipo Odontologico,3,3,3,3
312087,Compressor Odontologico,1,1,1,1
312087,Fotopolimerizador,1,1,1,1
312087,Caneta de Alta Rotacao,3,1,1,3
312087,Caneta de Baixa Rotacao,3,1,1,3
312087,Amalgamador,1,1,1,1
312087,Eletrocardiografo,2,2,2,2
312087,Forno de Bier,1,1,1,1
312090,Mamografo com Comando Simples,3,2,3,2
312090,Raio X ate 100 mA,4,4,4,4
312090,Raio X de 100 a 500 mA,5,5,5,5
312090,Raio X mais de 500mA,1,1,1,1
312090,Raio X com Fluoroscopia,3,2,3,2
312090,Raio X para Densitometria Ossea,1,1,1,1
312090,Tomógrafo Computadorizado,2,2,2,2
312090,Ressonancia Magnetica,1,1,1,1
312090,Ultrassom Doppler Colorido,5,2,4,2
312090,Ultrassom Ecografo,6,4,6,4
312090,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
312090,Grupo Gerador,3,3,3,3
312090,Usina de Oxigenio,1,1,1,1
312090,Equipo Odontologico,47,20,47,20
312090,Compressor Odontologico,4,1,4,1
312090,Fotopolimerizador,4,1,4,1
312090,Caneta de Alta Rotacao,5,1,5,1
312090,Caneta de Baixa Rotacao,4,1,4,1
312090,Amalgamador,4,1,4,1
312090,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,1,4,1
312090,Bomba de Infusao,58,57,57,58
312090,Berço Aquecido,6,6,6,6
312090,Desfibrilador,14,14,14,14
312090,Equipamento de Fototerapia,7,7,7,7
312090,Incubadora,7,7,7,7
312090,Marcapasso Temporario,4,4,4,4
312090,Monitor de ECG,30,28,30,28
312090,Monitor de Pressao Invasivo,7,7,7,7
312090,Monitor de Pressao Nao-Invasivo,29,23,29,23
312090,Reanimador Pulmonar/AMBU,44,43,44,43
312090,Respirador/Ventilador,21,21,21,21
312090,Eletrocardiografo,21,14,21,14
312090,Eletroencefalografo,2,1,2,1
312090,Endoscopio Digestivo,4,2,4,2
312090,Laparoscopio/Vídeo,3,3,3,3
312090,Microscopio Cirurgico,3,3,3,3
312090,Aparelho de Diatermia por Ultrassom/Ondas Curtas,17,5,15,6
312090,Aparelho de Eletroestimulacao,21,3,20,3
312090,Equipamento para Hemodialise,21,21,21,21
312090,Forno de Bier,4,1,3,1
312100,Equipo Odontologico,3,3,3,3
312100,Incubadora,1,1,1,1
312100,Monitor de Pressao Nao-Invasivo,11,11,11,11
312100,Reanimador Pulmonar/AMBU,1,1,1,1
312100,Eletrocardiografo,1,1,1,1
312100,Forno de Bier,1,1,1,1
312110,Equipo Odontologico,5,2,5,2
312110,Compressor Odontologico,4,1,4,1
312110,Fotopolimerizador,7,2,5,2
312110,Caneta de Alta Rotacao,7,2,5,2
312110,Caneta de Baixa Rotacao,8,2,5,2
312110,Amalgamador,4,2,4,2
312110,Desfibrilador,1,1,1,1
312110,Monitor de Pressao Nao-Invasivo,14,14,14,14
312110,Reanimador Pulmonar/AMBU,2,2,2,2
312110,Eletrocardiografo,2,2,2,2
312110,Forno de Bier,1,1,1,1
312120,Raio X de 100 a 500 mA,1,1,1,1
312120,Ultrassom Ecografo,3,3,3,3
312120,Grupo Gerador,3,3,3,3
312120,Usina de Oxigenio,1,1,1,1
312120,Equipo Odontologico,3,3,3,3
312120,Compressor Odontologico,1,1,1,1
312120,Fotopolimerizador,1,1,1,1
312120,Caneta de Alta Rotacao,1,1,1,1
312120,Caneta de Baixa Rotacao,1,1,1,1
312120,Amalgamador,1,1,1,1
312120,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
312120,Berço Aquecido,2,1,1,2
312120,Desfibrilador,3,3,3,3
312120,Equipamento de Fototerapia,1,1,1,1
312120,Incubadora,2,2,2,2
312120,Monitor de ECG,2,2,2,2
312120,Monitor de Pressao Nao-Invasivo,3,1,1,3
312120,Reanimador Pulmonar/AMBU,14,14,14,14
312120,Eletrocardiografo,2,2,2,2
312120,Endoscopio Digestivo,1,1,1,1
312120,Equipamentos para Optometria,4,4,4,4
312120,Microscopio Cirurgico,4,3,3,4
312120,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
312120,Aparelho de Eletroestimulacao,1,1,1,1
312120,Bomba de Infusao de Hemoderivados,1,1,1,1
312125,Raio X Dentario,2,1,1,2
312125,Ultrassom Convencional,1,1,1,1
312125,Controle Ambiental/Ar-condicionado Central,9,9,9,9
312125,Equipo Odontologico,3,3,3,3
312125,Amalgamador,2,2,2,2
312125,Desfibrilador,1,1,1,1
312125,Reanimador Pulmonar/AMBU,5,5,5,5
312125,Respirador/Ventilador,1,1,1,1
312125,Eletrocardiografo,1,1,1,1
312125,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
312125,Aparelho de Eletroestimulacao,1,1,1,1
312130,Equipo Odontologico,4,4,4,4
312130,Compressor Odontologico,2,2,2,2
312130,Fotopolimerizador,2,2,2,2
312130,Caneta de Alta Rotacao,3,3,3,3
312130,Caneta de Baixa Rotacao,2,2,2,2
312130,Amalgamador,2,2,2,2
312130,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
312130,Desfibrilador,1,1,1,1
312130,Reanimador Pulmonar/AMBU,4,4,4,4
