cidade,equipamento,existentes,emUso,existentesSUS,emUsoSUS
220880,Equipo Odontologico,13,13,13,13
220880,Compressor Odontologico,6,6,6,6
220880,Fotopolimerizador,6,6,6,6
220880,Caneta de Alta Rotacao,4,4,4,4
220880,Caneta de Baixa Rotacao,5,5,5,5
220880,Amalgamador,4,4,4,4
220880,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
220880,Desfibrilador,2,2,2,2
220880,Reanimador Pulmonar/AMBU,2,2,2,2
220880,Respirador/Ventilador,2,2,2,2
220880,Eletrocardiografo,1,1,1,1
220880,Microscopio Cirurgico,1,1,1,1
220890,Raio X de 100 a 500 mA,1,1,1,1
220890,Ultrassom Convencional,1,1,1,1
220890,Equipo Odontologico,5,5,5,5
220890,Eletrocardiografo,1,1,1,1
220900,Controle Ambiental/Ar-condicionado Central,1,1,1,1
220900,Equipo Odontologico,2,2,2,2
220910,Raio X de 100 a 500 mA,1,1,1,1
220910,Ultrassom Convencional,1,1,1,1
220910,Grupo Gerador,1,1,1,1
220910,Equipo Odontologico,4,4,4,4
220910,Compressor Odontologico,1,1,1,1
220910,Fotopolimerizador,2,2,2,2
220910,Caneta de Alta Rotacao,1,1,1,1
220910,Caneta de Baixa Rotacao,1,1,1,1
220910,Amalgamador,2,2,2,2
220910,Berço Aquecido,1,0,1,0
220910,Incubadora,1,0,1,0
220910,Monitor de ECG,1,0,1,0
220910,Monitor de Pressao Nao-Invasivo,1,0,1,0
220910,Reanimador Pulmonar/AMBU,1,0,1,0
220910,Eletrocardiografo,2,2,2,2
220887,Equipo Odontologico,3,3,3,3
220915,Equipo Odontologico,2,2,2,2
220920,Equipo Odontologico,1,1,1,1
220937,Equipo Odontologico,3,3,3,3
220935,Equipo Odontologico,2,2,2,2
220935,Compressor Odontologico,2,2,2,2
220935,Fotopolimerizador,2,2,2,2
220935,Caneta de Alta Rotacao,2,2,2,2
220935,Caneta de Baixa Rotacao,2,2,2,2
220935,Amalgamador,2,2,2,2
220945,Equipo Odontologico,1,1,1,1
220945,Compressor Odontologico,1,1,1,1
220945,Fotopolimerizador,1,1,1,1
220945,Caneta de Alta Rotacao,1,1,1,1
220945,Caneta de Baixa Rotacao,1,1,1,1
220945,Amalgamador,1,1,1,1
220945,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
220940,Controle Ambiental/Ar-condicionado Central,1,1,1,1
220940,Grupo Gerador,1,0,1,0
220940,Equipo Odontologico,6,6,6,6
220940,Compressor Odontologico,1,0,1,0
220940,Reanimador Pulmonar/AMBU,1,0,1,0
220940,Eletrocardiografo,1,0,1,0
220950,Equipo Odontologico,2,2,2,2
220950,Eletrocardiografo,1,0,1,0
220955,Equipo Odontologico,2,2,2,2
220930,Raio X Dentario,2,2,2,2
220930,Controle Ambiental/Ar-condicionado Central,3,3,3,3
220930,Equipo Odontologico,2,2,2,2
220930,Compressor Odontologico,2,2,2,2
220930,Fotopolimerizador,2,2,2,2
220930,Caneta de Alta Rotacao,2,2,2,2
220930,Caneta de Baixa Rotacao,2,2,2,2
220930,Amalgamador,2,2,2,2
220965,Equipo Odontologico,3,3,3,3
220965,Compressor Odontologico,1,1,1,1
220960,Equipo Odontologico,1,1,1,1
220975,Equipo Odontologico,1,1,1,1
220975,Compressor Odontologico,1,1,1,1
220975,Caneta de Baixa Rotacao,1,1,1,1
220975,Forno de Bier,1,1,1,1
220980,Equipo Odontologico,2,2,2,2
220980,Compressor Odontologico,2,2,2,2
220980,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
220970,Ultrassom Convencional,1,1,1,1
220970,Equipo Odontologico,5,4,5,4
220970,Desfibrilador,2,2,2,2
220970,Reanimador Pulmonar/AMBU,2,2,2,2
220970,Eletrocardiografo,1,1,1,1
220985,Equipo Odontologico,2,2,2,2
220987,Grupo Gerador,1,1,1,1
220987,Equipo Odontologico,4,4,4,4
220995,Equipo Odontologico,2,2,2,2
220997,Equipo Odontologico,7,7,7,7
220997,Compressor Odontologico,7,7,7,7
220997,Caneta de Alta Rotacao,7,7,7,7
220997,Caneta de Baixa Rotacao,4,4,4,4
220997,Amalgamador,4,4,4,4
220990,Equipo Odontologico,4,4,4,4
220990,Compressor Odontologico,3,3,3,3
220990,Fotopolimerizador,3,3,3,3
220990,Caneta de Alta Rotacao,3,3,3,3
220990,Caneta de Baixa Rotacao,3,3,3,3
220990,Amalgamador,3,3,3,3
220990,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
220990,Bomba/Balao Intra-Aortico,1,1,1,1
220990,Eletrocardiografo,1,1,1,1
221000,Raio X ate 100 mA,1,1,1,1
221000,Raio X Dentario,3,3,1,1
221000,Ultrassom Ecografo,1,1,1,1
221000,Ultrassom Convencional,2,2,2,2
221000,Grupo Gerador,1,1,1,1
221000,Equipo Odontologico,11,11,9,9
221000,Compressor Odontologico,3,3,3,3
221000,Fotopolimerizador,1,1,1,1
221000,Caneta de Alta Rotacao,3,3,3,3
221000,Caneta de Baixa Rotacao,3,3,3,3
221000,Amalgamador,1,1,1,1
221000,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
221000,Berço Aquecido,1,1,1,1
221000,Equipamento de Fototerapia,1,1,1,1
221000,Incubadora,2,1,2,1
221000,Monitor de ECG,1,0,1,0
221000,Reanimador Pulmonar/AMBU,1,1,1,1
221000,Eletrocardiografo,2,1,2,1
221000,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
221000,Aparelho de Eletroestimulacao,1,1,1,1
221000,Forno de Bier,1,1,1,1
221005,Gama Camara,1,1,1,1
221005,Equipo Odontologico,5,4,5,4
221005,Compressor Odontologico,4,3,4,3
221005,Fotopolimerizador,3,3,3,3
221005,Caneta de Alta Rotacao,3,2,3,2
221005,Caneta de Baixa Rotacao,3,2,3,2
221005,Amalgamador,4,3,4,3
221005,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
221010,Controle Ambiental/Ar-condicionado Central,1,1,1,1
221010,Equipo Odontologico,3,3,3,3
221020,Equipo Odontologico,3,3,3,3
221020,Compressor Odontologico,3,3,3,3
221020,Caneta de Alta Rotacao,3,3,3,3
221020,Caneta de Baixa Rotacao,2,2,2,2
221030,Equipo Odontologico,3,3,3,3
221030,Reanimador Pulmonar/AMBU,1,1,1,1
221035,Equipo Odontologico,1,1,1,1
221038,Equipo Odontologico,1,1,1,1
221039,Equipo Odontologico,1,1,1,1
221050,Raio X de 100 a 500 mA,1,1,1,1
221050,Raio X Dentario,1,1,1,1
221050,Ultrassom Ecografo,1,1,1,1
221050,Grupo Gerador,1,1,1,1
221050,Equipo Odontologico,13,13,13,13
221050,Eletrocardiografo,1,1,1,1
221050,Aparelho de Eletroestimulacao,6,6,6,6
221040,Raio X ate 100 mA,1,1,1,1
221040,Controle Ambiental/Ar-condicionado Central,5,5,5,5
221040,Grupo Gerador,1,1,1,1
221040,Equipo Odontologico,12,12,12,12
221040,Compressor Odontologico,9,9,9,9
221040,Fotopolimerizador,10,10,10,10
221040,Caneta de Alta Rotacao,10,10,10,10
221040,Caneta de Baixa Rotacao,10,10,10,10
221040,Amalgamador,10,10,10,10
221040,Incubadora,1,1,1,1
221040,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
221063,Equipo Odontologico,2,2,2,2
221063,Compressor Odontologico,1,1,1,1
221063,Caneta de Alta Rotacao,1,1,1,1
221063,Caneta de Baixa Rotacao,1,1,1,1
221063,Amalgamador,1,1,1,1
221065,Controle Ambiental/Ar-condicionado Central,1,1,1,1
221065,Equipo Odontologico,6,6,5,5
221070,Raio X Dentario,1,1,1,1
221070,Raio X com Fluoroscopia,1,1,1,1
221070,Ultrassom Doppler Colorido,1,1,1,1
221070,Ultrassom Ecografo,1,1,1,1
221070,Equipo Odontologico,12,12,12,12
221070,Compressor Odontologico,3,3,3,3
221070,Fotopolimerizador,3,3,3,3
221070,Caneta de Alta Rotacao,3,3,3,3
221070,Caneta de Baixa Rotacao,3,3,3,3
221070,Amalgamador,1,1,1,1
221070,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
221070,Eletrocardiografo,1,1,1,1
221090,Equipo Odontologico,2,2,2,2
221090,Compressor Odontologico,2,2,2,2
221090,Fotopolimerizador,2,2,2,2
221090,Caneta de Alta Rotacao,2,2,2,2
221090,Caneta de Baixa Rotacao,2,2,2,2
221090,Amalgamador,2,2,2,2
221090,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
221080,Raio X ate 100 mA,1,1,1,1
221080,Raio X Dentario,1,1,1,1
221080,Ultrassom Convencional,3,3,3,3
221080,Equipo Odontologico,11,11,11,11
221080,Compressor Odontologico,3,3,3,3
221080,Fotopolimerizador,4,4,4,4
221080,Caneta de Alta Rotacao,4,4,4,4
221080,Caneta de Baixa Rotacao,4,4,4,4
221080,Amalgamador,4,4,4,4
221080,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
221080,Berço Aquecido,1,1,1,1
221080,Reanimador Pulmonar/AMBU,1,1,1,1
221080,Eletrocardiografo,1,1,1,1
221080,Aparelho de Eletroestimulacao,2,2,2,2
221080,Forno de Bier,2,2,2,2
221095,Equipo Odontologico,1,1,1,1
221060,Mamografo com Comando Simples,1,1,1,1
221060,Raio X ate 100 mA,2,2,2,2
221060,Raio X de 100 a 500 mA,1,1,1,1
221060,Raio X mais de 500mA,1,1,1,1
221060,Raio X Dentario,2,2,2,2
221060,Tomógrafo Computadorizado,1,1,1,1
221060,Ultrassom Ecografo,1,1,1,1
221060,Ultrassom Convencional,3,3,3,3
221060,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
221060,Grupo Gerador,2,2,2,2
221060,Usina de Oxigenio,3,3,3,3
221060,Equipo Odontologico,15,15,15,15
221060,Compressor Odontologico,7,7,7,7
221060,Fotopolimerizador,5,5,5,5
221060,Caneta de Alta Rotacao,7,7,7,7
221060,Caneta de Baixa Rotacao,7,7,7,7
221060,Amalgamador,3,3,3,3
221060,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
221060,Bomba/Balao Intra-Aortico,2,2,2,2
221060,Bomba de Infusao,1,1,1,1
221060,Desfibrilador,4,4,4,4
221060,Equipamento de Fototerapia,1,1,1,1
221060,Incubadora,3,3,2,2
221060,Monitor de ECG,4,4,4,4
221060,Monitor de Pressao Invasivo,1,1,1,1
221060,Reanimador Pulmonar/AMBU,2,2,2,2
221060,Respirador/Ventilador,3,3,3,3
221060,Eletrocardiografo,3,3,2,2
221060,Endoscopio das Vias Respiratorias,1,1,1,1
221060,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
221060,Aparelho de Eletroestimulacao,4,4,4,4
221060,Forno de Bier,3,3,3,3
221097,Equipo Odontologico,1,1,1,1
221093,Raio X Dentario,1,1,1,1
221093,Equipo Odontologico,3,3,3,3
221093,Compressor Odontologico,3,3,3,3
221093,Fotopolimerizador,3,3,3,3
221093,Caneta de Alta Rotacao,3,3,3,3
221093,Caneta de Baixa Rotacao,3,3,3,3
221093,Amalgamador,3,3,3,3
221093,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
221130,Mamografo com Comando Simples,1,1,1,1
221130,Raio X de 100 a 500 mA,2,2,2,2
221130,Raio X Dentario,2,2,2,2
221130,Ultrassom Doppler Colorido,2,2,1,1
221130,Ultrassom Convencional,2,2,2,2
221130,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
221130,Grupo Gerador,1,1,1,1
221130,Equipo Odontologico,14,14,13,13
221130,Equipamento de Fototerapia,2,2,2,2
221130,Monitor de Pressao Nao-Invasivo,1,1,1,1
221130,Respirador/Ventilador,2,2,2,2
221130,Eletrocardiografo,1,1,1,1
221130,Endoscopio Digestivo,2,1,2,1
221130,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
221130,Aparelho de Eletroestimulacao,5,5,5,5
221130,Forno de Bier,1,1,1,1
221140,Equipo Odontologico,3,3,3,3
221140,Eletrocardiografo,1,1,1,1
221110,Raio X de 100 a 500 mA,1,1,1,1
221110,Raio X Dentario,1,1,1,1
221110,Ultrassom Convencional,1,1,1,1
221110,Controle Ambiental/Ar-condicionado Central,3,3,3,3
221110,Grupo Gerador,2,2,2,2
221110,Equipo Odontologico,19,19,19,19
221110,Berço Aquecido,1,1,1,1
221110,Incubadora,2,1,2,1
221110,Monitor de ECG,2,2,2,2
221110,Reanimador Pulmonar/AMBU,3,2,3,2
221110,Respirador/Ventilador,1,1,1,1
221110,Eletrocardiografo,2,1,2,1
221110,Equipamentos para Optometria,1,1,1,1
221110,Microscopio Cirurgico,1,1,1,1
221110,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,1,1
221110,Aparelho de Eletroestimulacao,4,4,2,2
221110,Forno de Bier,4,4,4,4
221170,Controle Ambiental/Ar-condicionado Central,1,1,1,1
221170,Equipo Odontologico,4,4,4,4
221100,AUDIOMETRO DE UM CANAL,8,8,4,4
221100,AUDIOMETRO DE DOIS CANAIS,5,5,2,2
221100,CABINE ACUSTICA,7,7,1,1
221100,Gama Camara,3,3,3,3
221100,Mamografo com Comando Simples,18,18,8,8
221100,Mamografo com Estereotaxia,15,15,7,7
221100,Raio X ate 100 mA,25,24,20,19
221100,Raio X de 100 a 500 mA,65,62,39,38
221100,Raio X mais de 500mA,27,27,10,10
221100,Raio X Dentario,172,170,25,24
221100,Raio X com Fluoroscopia,8,8,8,8
221100,Raio X para Densitometria Ossea,16,16,5,5
221100,Raio X para Hemodinamica,9,8,4,3
221100,Tomógrafo Computadorizado,35,35,23,23
221100,Ressonancia Magnetica,8,8,6,6
221100,Ultrassom Doppler Colorido,76,75,28,28
221100,Ultrassom Ecografo,74,71,43,42
221100,Ultrassom Convencional,20,20,6,6
221100,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,14,14,14,14
221100,MAMOGRAFO COMPUTADORIZADO,1,1,1,1
221100,Controle Ambiental/Ar-condicionado Central,914,738,368,198
221100,Grupo Gerador,43,40,21,19
221100,Usina de Oxigenio,21,20,6,6
221100,Equipo Odontologico,516,509,263,262
221100,Compressor Odontologico,192,189,100,99
221100,Fotopolimerizador,224,208,91,88
221100,Caneta de Alta Rotacao,266,241,133,119
221100,Caneta de Baixa Rotacao,222,209,111,105
221100,Amalgamador,142,136,92,88
221100,Aparelho de Profilaxia c/ Jato de Bicarbonato,100,98,39,38
221100,Bomba/Balao Intra-Aortico,2,2,1,1
221100,Bomba de Infusao,403,383,248,228
221100,Berço Aquecido,41,37,27,27
221100,Bilirrubinometro,3,3,2,2
221100,Debitometro,1,1,1,1
221100,Desfibrilador,122,120,76,76
221100,Equipamento de Fototerapia,47,46,33,32
221100,Incubadora,50,48,37,37
221100,Marcapasso Temporario,17,17,10,10
221100,Monitor de ECG,280,280,210,210
221100,Monitor de Pressao Invasivo,51,51,29,29
221100,Monitor de Pressao Nao-Invasivo,387,377,306,296
221100,Reanimador Pulmonar/AMBU,454,453,322,321
221100,Respirador/Ventilador,180,173,134,127
221100,Eletrocardiografo,157,147,73,66
221100,Eletroencefalografo,25,23,11,10
221100,Endoscopio das Vias Respiratorias,22,21,9,9
221100,Endoscopio das Vias Urinarias,12,12,1,1
221100,Endoscopio Digestivo,71,70,23,23
221100,Equipamentos para Optometria,52,52,32,32
221100,Laparoscopio/Vídeo,23,21,14,13
221100,Microscopio Cirurgico,55,53,36,35
221100,Aparelho de Diatermia por Ultrassom/Ondas Curtas,137,134,70,70
221100,Aparelho de Eletroestimulacao,203,180,106,91
221100,Bomba de Infusao de Hemoderivados,57,47,54,44
221100,Equipamentos de Aferese,4,4,3,3
221100,Equipamento de Circulacao Extracorporea,7,7,5,5
221100,Equipamento para Hemodialise,138,99,125,86
221100,Forno de Bier,87,84,60,57
221160,Equipo Odontologico,1,1,1,1
221120,Raio X de 100 a 500 mA,1,1,1,1
221120,Ultrassom Convencional,3,3,3,3
221120,Grupo Gerador,1,1,1,1
221120,Equipo Odontologico,10,10,8,8
221120,Bomba de Infusao,1,1,1,1
221120,Berço Aquecido,1,1,1,1
221120,Desfibrilador,2,2,2,2
221120,Monitor de ECG,2,2,2,2
221120,Reanimador Pulmonar/AMBU,3,3,3,3
221120,Respirador/Ventilador,2,2,2,2
221120,Eletrocardiografo,1,1,1,1
221120,Aparelho de Diatermia por Ultrassom/Ondas Curtas,5,4,4,3
221120,Aparelho de Eletroestimulacao,9,6,6,3
221120,Forno de Bier,1,1,1,1
230010,Raio X Dentario,2,2,2,2
230010,Equipo Odontologico,11,11,11,11
230010,Compressor Odontologico,10,10,10,10
230010,Fotopolimerizador,7,7,7,7
230010,Caneta de Alta Rotacao,11,11,11,11
230010,Caneta de Baixa Rotacao,11,11,11,11
230010,Amalgamador,7,7,7,7
230010,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
230015,Ultrassom Convencional,1,1,1,1
230015,Equipo Odontologico,6,6,6,6
230015,Eletrocardiografo,2,2,2,2
230015,Endoscopio Digestivo,1,1,1,1
230015,Forno de Bier,1,1,1,1
230020,Mamografo com Comando Simples,2,2,1,1
230020,Raio X de 100 a 500 mA,3,3,3,3
230020,Raio X Dentario,1,1,1,1
230020,Ultrassom Doppler Colorido,1,1,1,1
230020,Ultrassom Ecografo,2,2,2,2
230020,Ultrassom Convencional,1,1,1,1
230020,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
230020,Grupo Gerador,1,1,1,1
230020,Equipo Odontologico,18,18,17,17
230020,Compressor Odontologico,2,2,2,2
230020,Fotopolimerizador,2,2,2,2
230020,Caneta de Alta Rotacao,2,2,2,2
230020,Caneta de Baixa Rotacao,2,2,2,2
230020,Amalgamador,2,2,2,2
230020,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
230020,Bomba de Infusao,2,2,2,2
230020,Berço Aquecido,2,2,2,2
230020,Desfibrilador,5,5,5,5
230020,Equipamento de Fototerapia,3,3,3,3
230020,Incubadora,2,2,2,2
230020,Eletrocardiografo,5,5,5,5
230020,Endoscopio Digestivo,2,2,2,2
230020,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
230020,Forno de Bier,1,1,1,1
230030,Raio X de 100 a 500 mA,1,0,1,0
230030,Raio X Dentario,1,1,1,1
230030,Ultrassom Ecografo,1,1,1,1
230030,Ultrassom Convencional,2,1,2,1
230030,Controle Ambiental/Ar-condicionado Central,4,3,4,3
230030,Grupo Gerador,1,1,1,1
230030,Equipo Odontologico,23,21,21,19
230030,Compressor Odontologico,19,16,17,14
230030,Fotopolimerizador,13,10,11,8
230030,Caneta de Alta Rotacao,21,18,19,16
230030,Caneta de Baixa Rotacao,21,18,19,16
230030,Amalgamador,19,16,17,14
230030,Aparelho de Profilaxia c/ Jato de Bicarbonato,6,4,6,4
230030,Incubadora,1,1,1,1
230040,Raio X ate 100 mA,1,1,1,1
230040,Ultrassom Ecografo,1,1,1,1
230040,Grupo Gerador,1,1,1,1
230040,Equipo Odontologico,5,5,5,5
230040,Compressor Odontologico,5,5,5,5
230040,Fotopolimerizador,5,5,5,5
230040,Caneta de Alta Rotacao,5,5,5,5
230040,Caneta de Baixa Rotacao,5,5,5,5
230040,Amalgamador,5,5,5,5
230040,Aparelho de Profilaxia c/ Jato de Bicarbonato,5,5,5,5
230040,Berço Aquecido,1,1,1,1
230040,Equipamento de Fototerapia,1,1,1,1
230040,Incubadora,1,1,1,1
230040,Eletrocardiografo,1,1,1,1
230050,Equipo Odontologico,4,4,4,4
230050,Fotopolimerizador,1,1,1,1
230050,Caneta de Alta Rotacao,2,2,2,2
230050,Caneta de Baixa Rotacao,2,2,2,2
230050,Amalgamador,1,1,1,1
230050,Reanimador Pulmonar/AMBU,7,7,7,7
230050,Eletrocardiografo,1,1,1,1
230050,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
230050,Aparelho de Eletroestimulacao,1,1,1,1
230050,Equipamento de Circulacao Extracorporea,4,4,4,4
230060,Equipo Odontologico,3,3,3,3
230060,Compressor Odontologico,3,3,3,3
230060,Fotopolimerizador,3,3,3,3
230060,Caneta de Alta Rotacao,3,3,3,3
230060,Caneta de Baixa Rotacao,3,3,3,3
230060,Amalgamador,3,3,3,3
230060,Berço Aquecido,1,1,1,1
230060,Desfibrilador,1,1,1,1
230060,Incubadora,1,1,1,1
230060,Monitor de ECG,1,1,1,1
230060,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
230060,Aparelho de Eletroestimulacao,1,1,1,1
230070,Raio X ate 100 mA,1,1,1,1
230070,Raio X Dentario,2,2,1,1
230070,Ultrassom Ecografo,1,1,1,1
230070,Controle Ambiental/Ar-condicionado Central,1,1,1,1
230070,Equipo Odontologico,10,10,9,9
230070,Compressor Odontologico,10,10,9,9
230070,Fotopolimerizador,10,10,9,9
230070,Caneta de Alta Rotacao,10,10,9,9
230070,Caneta de Baixa Rotacao,10,10,9,9
230070,Amalgamador,10,10,9,9
230070,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
230070,Berço Aquecido,1,1,1,1
230070,Desfibrilador,1,1,1,1
230070,Incubadora,1,1,1,1
230070,Monitor de ECG,2,2,2,2
230070,Eletrocardiografo,1,1,1,1
230070,Endoscopio das Vias Respiratorias,1,1,1,1
230070,Equipamentos para Optometria,15,15,15,15
230070,Microscopio Cirurgico,1,1,1,1
230070,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
230070,Forno de Bier,5,4,5,4
230075,Raio X ate 100 mA,1,1,1,1
230075,Ultrassom Ecografo,1,1,1,1
230075,Equipo Odontologico,9,9,8,8
230075,Eletrocardiografo,1,1,1,1
230075,Forno de Bier,1,1,1,1
230090,Raio X de 100 a 500 mA,1,1,1,1
230090,Raio X Dentario,2,1,2,1
230090,Ultrassom Ecografo,1,1,1,1
230090,Ultrassom Convencional,1,1,1,1
230090,Equipo Odontologico,8,8,8,8
230090,Compressor Odontologico,4,4,4,4
230090,Fotopolimerizador,3,3,3,3
230090,Amalgamador,4,4,4,4
230090,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
230090,Aparelho de Eletroestimulacao,3,3,3,3
230090,Forno de Bier,4,3,4,3
230080,Ultrassom Convencional,1,1,1,1
230080,Grupo Gerador,1,1,1,1
230080,Usina de Oxigenio,3,3,3,3
230080,Equipo Odontologico,3,3,3,3
230080,Compressor Odontologico,2,2,2,2
230080,Fotopolimerizador,1,1,1,1
230080,Caneta de Alta Rotacao,2,2,2,2
230080,Caneta de Baixa Rotacao,2,2,2,2
230080,Amalgamador,2,2,2,2
230080,Berço Aquecido,3,3,3,3
230080,Equipamento de Fototerapia,1,1,1,1
230080,Incubadora,2,2,2,2
230080,Endoscopio Digestivo,1,1,1,1
230100,Raio X ate 100 mA,1,1,1,1
230100,Raio X de 100 a 500 mA,1,1,1,1
230100,Raio X Dentario,1,1,1,1
230100,Ultrassom Convencional,1,1,1,1
230100,Controle Ambiental/Ar-condicionado Central,2,2,1,1
230100,Grupo Gerador,1,1,1,1
230100,Equipo Odontologico,31,31,31,31
230100,Compressor Odontologico,3,3,3,3
230100,Fotopolimerizador,1,1,1,1
230100,Caneta de Alta Rotacao,3,3,3,3
230100,Caneta de Baixa Rotacao,3,3,3,3
230100,Amalgamador,4,4,4,4
230100,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
230100,Berço Aquecido,2,2,2,2
230100,Desfibrilador,3,3,3,3
230100,Incubadora,2,2,2,2
230100,Monitor de ECG,1,1,1,1
230100,Monitor de Pressao Nao-Invasivo,8,8,8,8
230100,Reanimador Pulmonar/AMBU,10,10,10,10
230100,Eletrocardiografo,2,2,2,2
230100,Eletroencefalografo,1,1,1,1
230100,Endoscopio Digestivo,1,1,1,1
230100,Equipamentos para Optometria,2,2,2,2
230100,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
230100,Forno de Bier,2,2,2,2
230110,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,1,1,1,1
230110,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,1,1,1,1
230110,AUDIOMETRO DE DOIS CANAIS,2,2,1,1
230110,IMITANCIOMETRO,1,1,1,1
230110,CABINE ACUSTICA,1,1,1,1
230110,SISTEMA DE CAMPO LIVRE,1,1,1,1
230110,GANHO DE INSERCAO,1,1,1,1
230110,Mamografo com Comando Simples,2,2,1,1
230110,Raio X ate 100 mA,1,1,1,1
230110,Raio X de 100 a 500 mA,3,2,2,1
230110,Raio X mais de 500mA,2,2,1,1
230110,Raio X Dentario,13,12,2,2
230110,Raio X com Fluoroscopia,1,1,1,1
230110,Tomógrafo Computadorizado,1,0,1,0
230110,Ultrassom Doppler Colorido,3,3,1,1
230110,Ultrassom Ecografo,3,2,3,2
230110,Ultrassom Convencional,3,3,1,1
230110,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
230110,Controle Ambiental/Ar-condicionado Central,60,60,13,13
230110,Grupo Gerador,3,3,3,3
230110,Usina de Oxigenio,1,1,1,1
230110,Equipo Odontologico,45,45,22,22
230110,Compressor Odontologico,25,23,16,15
230110,Fotopolimerizador,26,26,16,16
230110,Caneta de Alta Rotacao,40,39,23,23
230110,Caneta de Baixa Rotacao,31,31,17,17
230110,Amalgamador,23,23,15,15
230110,Aparelho de Profilaxia c/ Jato de Bicarbonato,9,9,3,3
230110,Berço Aquecido,3,3,3,3
230110,Desfibrilador,9,9,4,4
230110,Equipamento de Fototerapia,1,1,1,1
230110,Incubadora,4,3,4,3
230110,Monitor de ECG,13,13,10,10
230110,Reanimador Pulmonar/AMBU,23,23,15,15
230110,Respirador/Ventilador,3,3,2,2
230110,Eletrocardiografo,10,7,5,3
230110,Endoscopio Digestivo,5,5,2,2
230110,Equipamentos para Optometria,1,1,1,1
230110,Aparelho de Diatermia por Ultrassom/Ondas Curtas,11,11,6,6
230110,Aparelho de Eletroestimulacao,7,7,2,2
230110,Forno de Bier,11,11,7,7
230120,Raio X ate 100 mA,1,1,1,1
230120,Raio X de 100 a 500 mA,1,1,1,1
230120,Ultrassom Convencional,1,1,1,1
230120,Grupo Gerador,2,2,2,2
230120,Usina de Oxigenio,1,1,1,1
230120,Equipo Odontologico,11,11,11,11
230120,Compressor Odontologico,6,6,6,6
230120,Fotopolimerizador,7,7,7,7
230120,Caneta de Alta Rotacao,11,11,11,11
230120,Caneta de Baixa Rotacao,6,6,6,6
230120,Amalgamador,10,10,10,10
230120,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
230120,Berço Aquecido,1,1,1,1
230120,Desfibrilador,3,3,3,3
230120,Monitor de ECG,1,1,1,1
230120,Monitor de Pressao Nao-Invasivo,8,8,8,8
230120,Eletrocardiografo,2,2,2,2
230120,Endoscopio Digestivo,1,1,1,1
230125,Raio X ate 100 mA,1,1,1,1
230125,Ultrassom Ecografo,1,1,1,1
230125,Equipo Odontologico,4,4,4,4
230125,Eletrocardiografo,1,1,1,1
230125,Endoscopio Digestivo,1,1,1,1
230130,Raio X ate 100 mA,2,1,2,1
230130,Raio X Dentario,2,2,2,2
230130,Ultrassom Ecografo,1,1,1,1
230130,Ultrassom Convencional,1,1,1,1
230130,Grupo Gerador,1,1,1,1
230130,Equipo Odontologico,10,10,8,8
230130,Compressor Odontologico,9,9,7,7
230130,Fotopolimerizador,9,9,7,7
230130,Caneta de Alta Rotacao,9,9,7,7
230130,Caneta de Baixa Rotacao,9,9,7,7
